bank,label,snes_addr,xref_count,xrefs,text_preview
B9,DATA16_B9B3DC,B9B3DC,1,src/code_banks/bank_83.asm:4101: dl DATA16_B9B3DC                     ;B9B3DC;2f3,Hey:it's not a seed of a    flower. Who said that?
B9,DATA16_B9B442,B9B442,1,src/code_banks/bank_83.asm:4102: dl DATA16_B9B442                     ;B9B442;2f4,Phew:it's good for healthy  body to do exercise         sometimes.
B9,DATA16_B9B4C8,B9B4C8,1,src/code_banks/bank_83.asm:4103: dl DATA16_B9B4C8                     ;B9B4C8;2f5,"New Year's Festival, Let's  go see the first sunrise,"
B9,DATA16_B9B534,B9B534,1,src/code_banks/bank_83.asm:4104: dl DATA16_B9B534                     ;B9B534;2f6,That's a seed of grass. Thisgrass grows without         watering. It's <$00B7><CTRL_B2><CTRL_B2>G. / Want it? /  Buy                         Not buy                      Money <CTR
B9,DATA16_B9B66E,B9B66E,1,src/code_banks/bank_83.asm:4105: dl DATA16_B9B66E                     ;B9B66E;2f7,Thank you. I'll deliver it  to your shed.
B9,DATA16_B9B6C2,B9B6C2,1,src/code_banks/bank_83.asm:4106: dl DATA16_B9B6C2                     ;B9B6C2;2f8,Thank you very much.
B9,DATA16_B9B6EC,B9B6EC,1,src/code_banks/bank_83.asm:4107: dl DATA16_B9B6EC                     ;B9B6EC;2f9,Ah:you don't have enough    money for it.
B9,DATA16_B9B740,B9B740,1,src/code_banks/bank_83.asm:4108: dl DATA16_B9B740                     ;B9B740;2fa,Thank you. Come visit me    again.
B9,DATA16_B9B786,B9B786,1,src/code_banks/bank_83.asm:4109: dl DATA16_B9B786                     ;B9B786;2fb,Will you be buying a cow?   Then I'll give you this     bell. / Cows gather when they hear  the sound of this bell.     But don't ring it so often. / It makes you tired. Well:   I'
B9,DATA16_B9B924,B9B924,1,src/code_banks/bank_83.asm:4110: dl DATA16_B9B924                     ;B9B924;2fc,It's the special paint for  the house only. It's <CTRL_B3><$00B7><CTRL_B2><CTRL_B2>G  but do you want to buy it? /  Yes                         No                           Money <
B9,DATA16_B9BA58,B9BA58,1,src/code_banks/bank_83.asm:4111: dl DATA16_B9BA58                     ;B9BA58;2fd,Thank you. I'll deliver it  to your shed.
B9,DATA16_B9BAAC,B9BAAC,1,src/code_banks/bank_83.asm:4112: dl DATA16_B9BAAC                     ;B9BAAC;2fe,It's good stuff though.
B9,DATA16_B9BADC,B9BADC,1,src/code_banks/bank_83.asm:4113: dl DATA16_B9BADC                     ;B9BADC;2ff,Oh:you don't have enough    money for it.
B9,DATA16_B9BB30,B9BB30,1,src/code_banks/bank_83.asm:4114: dl DATA16_B9BB30                     ;B9BB30;300,Oh:your horse has become    big. I made saddle bags for your horse. / Just put the shipping items in the saddle bags. It'll bevery convenient since your / horse will carry them for
B9,DATA16_B9BCA0,B9BCA0,1,src/code_banks/bank_83.asm:4115: dl DATA16_B9BCA0                     ;B9BCA0;301,That's medicine for the     cows. Are they sick? It     heals only by using it / for the cows.               the price is...mmm...<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. You usually
B9,DATA16_B9BE94,B9BE94,1,src/code_banks/bank_83.asm:4116: dl DATA16_B9BE94                     ;B9BE94;302,I'll deliver it to your     shed.
B9,DATA16_B9BED8,B9BED8,1,src/code_banks/bank_83.asm:4117: dl DATA16_B9BED8                     ;B9BED8;303,"Aha,"
B9,DATA16_B9BEE2,B9BEE2,1,src/code_banks/bank_83.asm:4118: dl DATA16_B9BEE2                     ;B9BEE2;304,What? You don't have enough money. Come back again when you have saved enough money.
B9,DATA16_B9BF8C,B9BF8C,1,src/code_banks/bank_83.asm:4119: dl DATA16_B9BF8C                     ;B9BF8C;305,Hi: what do you want today? /  Buy a cow      Sell a cow   Buy a chicken               Sell a chicken<CHOICE_OR_WAIT>e
B9,DATA16_B9C056,B9C056,1,src/code_banks/bank_83.asm:4120: dl DATA16_B9C056                     ;B9C056;306,You need to have more grass to raise livestock.
B9,DATA16_B9C0B6,B9C0B6,1,src/code_banks/bank_83.asm:4121: dl DATA16_B9C0B6                     ;B9C0B6;307,A cow costs <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G so will   you be buying one? /  Buy                         Not buy                      Money <CTRL_FFFC>hy<CTRL_B2>G<CHOICE_OR_WAI
B9,DATA16_B9C1A2,B9C1A2,1,src/code_banks/bank_83.asm:4122: dl DATA16_B9C1A2                     ;B9C1A2;308,I'll deliver it to your pen.
B9,DATA16_B9C1DC,B9C1DC,1,src/code_banks/bank_83.asm:4123: dl DATA16_B9C1DC                     ;B9C1DC;309,"If you want to sell cows    again:please contact me.    Bye,"
B9,DATA16_B9C256,B9C256,1,src/code_banks/bank_83.asm:4124: dl DATA16_B9C256                     ;B9C256;30a,A chicken costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G but   do you want one? /  Buy                         Not buy                      Money <CTRL_FFFC>hz<CTRL_B2>G<CHOICE_OR_WAI
B9,DATA16_B9C33E,B9C33E,1,src/code_banks/bank_83.asm:4125: dl DATA16_B9C33E                     ;B9C33E;30b,OK:I'll come pick it up     later so let it be at the   entrance of your ranch / today.
B9,DATA16_B9C3EA,B9C3EA,1,src/code_banks/bank_83.asm:4126: dl DATA16_B9C3EA                     ;B9C3EA;30c,"Hey:I put the cow in the    pen. Take good care.        Alright:the first thing is / to name it with affection.  Bye,"
B9,DATA16_B9C4D2,B9C4D2,1,src/code_banks/bank_83.asm:4127: dl DATA16_B9C4D2                     ;B9C4D2;30d,Hey you:don't even think of selling a cow in this       condition. / Consider it again.
B9,DATA16_B9C57E,B9C57E,1,src/code_banks/bank_83.asm:4128: dl DATA16_B9C57E                     ;B9C57E;30e,It costs <CTRL_FFFC>eA<CTRL_B2>G. Do you wantto sell it? /  Sell                        Not sell                     Money <CTRL_FFFC>hB<CTRL_B2>G<CHOICE_OR_WAIT>c
B9,DATA16_B9C65A,B9C65A,1,src/code_banks/bank_83.asm:4129: dl DATA16_B9C65A                     ;B9C65A;30f,"OK, I'll take it with me."
B9,DATA16_B9C68E,B9C68E,1,src/code_banks/bank_83.asm:4130: dl DATA16_B9C68E                     ;B9C68E;310,I can't accept it until it'sgrown more.
B9,DATA16_B9C6DE,B9C6DE,1,src/code_banks/bank_83.asm:4131: dl DATA16_B9C6DE                     ;B9C6DE;311,It's outside so take it withyou. It'll eat grass by     himself so let it be / outside. But once it's in   the pen:feed it properly.
B9,DATA16_B9C7E4,B9C7E4,1,src/code_banks/bank_83.asm:4132: dl DATA16_B9C7E4                     ;B9C7E4;312,It's a milker. You can milk by using it toward a cow.   It's <CTRL_B3><$00BA><CTRL_B2><CTRL_B2>G. /  Buy                         Not buy                      Money <CTRL_FFFC>hC<CT
B9,DATA16_B9C8FA,B9C8FA,1,src/code_banks/bank_83.asm:4133: dl DATA16_B9C8FA                     ;B9C8FA;313,Sorry but we can't accept   that.
B9,DATA16_B9C93E,B9C93E,1,src/code_banks/bank_83.asm:4134: dl DATA16_B9C93E                     ;B9C93E;314,It's a brush for cows. They become happy when you brush them with affection. / Once a day is enough.       It's <$00BA><CTRL_B2><CTRL_B2>G. /  Buy                         Not buy  
B9,DATA16_B9CAB4,B9CAB4,1,src/code_banks/bank_83.asm:4135: dl DATA16_B9CAB4                     ;B9CAB4;315,Our Father in Heaven:please help his precious cow rest.
B9,DATA16_B9CB24,B9CB24,1,src/code_banks/bank_83.asm:4136: dl DATA16_B9CB24                     ;B9CB24;316,...Are you an idiot? Didn't I tell you to take care of  cows carefully? / If they become sick next    time:give them the medicine right away.
B9,DATA16_B9CC3C,B9CC3C,1,src/code_banks/bank_83.asm:4137: dl DATA16_B9CC3C                     ;B9CC3C;317,"Great, A calf was born, OK: I'll name it."
B9,DATA16_B9CC90,B9CC90,1,src/code_banks/bank_83.asm:4138: dl DATA16_B9CC90                     ;B9CC90;318,"What? .....a calf, Alright: I'll name it."
B9,DATA16_B9CCE4,B9CCE4,1,src/code_banks/bank_83.asm:4139: dl DATA16_B9CCE4                     ;B9CCE4;319,Its name is ..... you do it.
B9,DATA16_B9CD1E,B9CD1E,1,src/code_banks/bank_83.asm:4140: dl DATA16_B9CD1E                     ;B9CD1E;31a,Is that all you are shippingtoday? It costs <CTRL_FFFC>hE<CTRL_B2>G intotal. I'll put money / in the box tomorrow.
B9,DATA16_B9CDDC,B9CDDC,1,src/code_banks/bank_83.asm:4141: dl DATA16_B9CDDC                     ;B9CDDC;31b,Is there no shipping today? OK:bye.
B9,DATA16_B9CE24,B9CE24,1,src/code_banks/bank_83.asm:4142: dl DATA16_B9CE24                     ;B9CE24;31c,Business hours              Weekday: <$00B9>:<CTRL_B2><CTRL_B2>am - <$00B7>:<CTRL_B2><CTRL_B2>pm    Weekend <$0040> holiday: closed
B9,DATA16_B9CEC8,B9CEC8,1,src/code_banks/bank_83.asm:4143: dl DATA16_B9CEC8                     ;B9CEC8;31d,Don't throw things in the   spring.
B9,DATA16_B9CF10,B9CF10,1,src/code_banks/bank_83.asm:4144: dl DATA16_B9CF10                     ;B9CF10;31e,"Hi, How do you do? I'm      Goddess of Spring. Did you  expect me to come out? / By the way:I have a         question. Is this gold axe  the one you dropped.? /  Yes               "
B9,DATA16_B9D08C,B9D08C,1,src/code_banks/bank_83.asm:4145: dl DATA16_B9D08C                     ;B9D08C;31f,You are lying. Yours is thisone. No:God knows           everything. Bye.
B9,DATA16_B9D11E,B9D11E,1,src/code_banks/bank_83.asm:4146: dl DATA16_B9D11E                     ;B9D11E;320,"Oh yes:I've found an honest person,, I'm giving you thisgold axe. / ...No:you don't have to     thank me. I'm so happy to   meet someone honest / like you. Bye now. Keep up  with y"
B9,DATA16_B9D292,B9D292,1,src/code_banks/bank_83.asm:4147: dl DATA16_B9D292                     ;B9D292;321,Excuse me but can I borrow  your hammer? /  OK                          No<CHOICE_OR_WAIT>c
B9,DATA16_B9D326,B9D326,1,src/code_banks/bank_83.asm:4148: dl DATA16_B9D326                     ;B9D326;322,Thank you. I'll put it more power when I return it.
B9,DATA16_B9D38E,B9D38E,1,src/code_banks/bank_83.asm:4149: dl DATA16_B9D38E                     ;B9D38E;323,"What? I won't ask you any   more,"
B9,DATA16_B9D3D2,B9D3D2,1,src/code_banks/bank_83.asm:4150: dl DATA16_B9D3D2                     ;B9D3D2;324,You can plow the field      before spring. But I hear   it's a little damaged / when it comes to spring.
B9,DATA16_B9D4A0,B9D4A0,1,src/code_banks/bank_83.asm:4151: dl DATA16_B9D4A0                     ;B9D4A0;325,How do you do? Has your     ranch become lively?
B9,DATA16_B9D502,B9D502,1,src/code_banks/bank_83.asm:4152: dl DATA16_B9D502                     ;B9D502;326,You can go out from here.
B9,DATA16_B9D536,B9D536,1,src/code_banks/bank_83.asm:4153: dl DATA16_B9D536                     ;B9D536;327,Hey:are you from the ranch? Do you use the sickle in theshed? How's it working? /  Very good Don't use it often<CHOICE_OR_WAIT>c
B9,DATA16_B9D614,B9D614,1,src/code_banks/bank_83.asm:4154: dl DATA16_B9D614                     ;B9D614;328,"Wow, I made it.I'm so happy.I'll make it better.        Look forward to it."
B9,DATA16_B9D6AC,B9D6AC,1,src/code_banks/bank_83.asm:4155: dl DATA16_B9D6AC                     ;B9D6AC;329,"Really? Don't you use it?   I made it with all my       energy,"
B9,DATA16_B9D72C,B9D72C,1,src/code_banks/bank_83.asm:4156: dl DATA16_B9D72C                     ;B9D72C;32a,Bye-Bye.
B9,DATA16_B9D73E,B9D73E,1,src/code_banks/bank_83.asm:4157: dl DATA16_B9D73E                     ;B9D73E;32b,Gi....give me something to  eat.
B9,DATA16_B9D780,B9D780,1,src/code_banks/bank_83.asm:4158: dl DATA16_B9D780                     ;B9D780;32c,Mushroom if possible. I wanta mushroom.....
B9,DATA16_B9D7D8,B9D7D8,1,src/code_banks/bank_83.asm:4159: dl DATA16_B9D7D8                     ;B9D7D8;32d,Phew:I'm alive now. Thank   you very much. I didn't eat anything for <CTRL_B5> days. / I need to give you          something. Take a look in   the shed tomorrow.
B9,DATA16_B9D908,B9D908,1,src/code_banks/bank_83.asm:4160: dl DATA16_B9D908                     ;B9D908;32e,"That's a poisonous mushroom,It will kill you:you know."
B9,DATA16_B9D976,B9D976,1,src/code_banks/bank_83.asm:4161: dl DATA16_B9D976                     ;B9D976;32f,mash..mushroom... I want    nothing but a mushroom.
B9,DATA16_B9D9DE,B9D9DE,1,src/code_banks/bank_83.asm:4162: dl DATA16_B9D9DE                     ;B9D9DE;330,"Stop that,, That rabbit is  mine. What are you doing    to it? /  Let it loose                Just watching<CHOICE_OR_WAIT>c"
B9,DATA16_B9DAB4,B9DAB4,1,src/code_banks/bank_83.asm:4163: dl DATA16_B9DAB4                     ;B9DAB4;331,If you buy it with <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G:   you can do what you want. /  Pay                         Not pay                      Money <CTRL_FFFC>gF<CTRL_B2>G<CHOI
B9,DATA16_B9DBAE,B9DBAE,1,src/code_banks/bank_83.asm:4164: dl DATA16_B9DBAE                     ;B9DBAE;332,I live like this. Bye.
B9,DATA16_B9DBDC,B9DBDC,1,src/code_banks/bank_83.asm:4165: dl DATA16_B9DBDC                     ;B9DBDC;333,I see...you are kind.       I don't want money. But     Everybody lives / differently. Please         understand it. Bye.
B9,DATA16_B9DCCC,B9DCCC,1,src/code_banks/bank_83.asm:4166: dl DATA16_B9DCCC                     ;B9DCCC;334,No:I can't hand this rabbit to you. I live like this.   Bye.
B9,DATA16_B9DD46,B9DD46,1,src/code_banks/bank_83.asm:4167: dl DATA16_B9DD46                     ;B9DD46;335,I'm the spirit here:Water   imp. You gave my fish back. You are a good man. / I give you this.            You become fine.
B9,DATA16_B9DE38,B9DE38,1,src/code_banks/bank_83.asm:4168: dl DATA16_B9DE38                     ;B9DE38;336,Ah:the first human in...    well:how long had it been   since the last human / being came here? ...Hey you:are you working hard? /  Yes                         No<CHOICE_OR_WAIT>c
B9,DATA16_B9DF78,B9DF78,1,src/code_banks/bank_83.asm:4169: dl DATA16_B9DF78                     ;B9DF78;337,Now:take this with you.     You can sell it at an       expensive price. / Work hard from now on.
B9,DATA16_B9E038,B9E038,1,src/code_banks/bank_83.asm:4170: dl DATA16_B9E038                     ;B9E038;338,Go home as soon as possible.
B9,DATA16_B9E072,B9E072,1,src/code_banks/bank_83.asm:4171: dl DATA16_B9E072                     ;B9E072;339,Thank you for letting it    bloom. No one has ever      planted it before. / I'm so happy.... I want to  give something good to you.
B9,DATA16_B9E178,B9E178,1,src/code_banks/bank_83.asm:4172: dl DATA16_B9E178                     ;B9E178;33a,.........Both the flower andI will disappear soon but...I will always pray for you / to be happy.
B9,DATA16_B9E238,B9E238,1,src/code_banks/bank_83.asm:4173: dl DATA16_B9E238                     ;B9E238;33b,That's the miracle potion.  Good luck.                  The medicine to get him / in good shape is included   and it's <$00B6><CTRL_B2><CTRL_B2><CTRL_B2>G in total:    a little exp
B9,DATA16_B9E408,B9E408,1,src/code_banks/bank_83.asm:4174: dl DATA16_B9E408                     ;B9E408;33c,It's a tomato seed. It's    economical because even     after the harvest: / you can have tomatoes if youkeep watering. It's <CTRL_B5><CTRL_B2><CTRL_B2>G. /  Buy                   
B9,DATA16_B9E598,B9E598,1,src/code_banks/bank_83.asm:4175: dl DATA16_B9E598                     ;B9E598;33d,That's a potato seed. You   can harvest it when the     leaves become big. / It's <CTRL_B4><CTRL_B2><CTRL_B2>G. /  Buy                         Don't buy                    Money <C
B9,DATA16_B9E6D2,B9E6D2,1,src/code_banks/bank_83.asm:4176: dl DATA16_B9E6D2                     ;B9E6D2;33e,That's a turnip seed. It    doesn't take you long to    harvest so it's very / convenient. The price is    <CTRL_B4><CTRL_B2><CTRL_B2>G: convenient too: huh? /  Buy                
B9,DATA16_B9E868,B9E868,1,src/code_banks/bank_83.asm:4177: dl DATA16_B9E868                     ;B9E868;33f,That's a corn seed. It takesthe longest time to harvest but sells at a higher. / Also you can have some corn if you keep watering them   after the harvest. / It's <CTRL_B5><CTRL_B2
B9,DATA16_B9EA40,B9EA40,1,src/code_banks/bank_83.asm:4178: dl DATA16_B9EA40                     ;B9EA40;340,"That's a flower. It just    blooms one day but it's goodfor a present. OK: / it's <CTRL_B5><CTRL_B2><CTRL_B2>G: the discounted   price, /  Buy                         Don't buy    "
B9,DATA16_B9EBAA,B9EBAA,1,src/code_banks/bank_83.asm:4179: dl DATA16_B9EBAA                     ;B9EBAA;341,That's feed for cows. <CTRL_B3><CTRL_B4>    feedings per bag but you    better feed them fodder as / much as possible.           It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. /  
B9,DATA16_B9ED36,B9ED36,1,src/code_banks/bank_83.asm:4180: dl DATA16_B9ED36                     ;B9ED36;342,It's feed for chickens. <CTRL_B3><CTRL_B4>  feedings per bag. Use it    when you don't have enough / fodder but generally you'd  better feed them fodder.    It costs <CTRL_B5><CTRL
B9,DATA16_B9EEF8,B9EEF8,1,src/code_banks/bank_83.asm:4181: dl DATA16_B9EEF8                     ;B9EEF8;343,"It's a sprinkler. You can   water with it very quickly, It's really cheap. / If you trade your watering  can in: we can sell it for  <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. /  Buy  "
B9,DATA16_B9F09A,B9F09A,1,src/code_banks/bank_83.asm:4182: dl DATA16_B9F09A                     ;B9F09A;344,That's a super sickle. I    invented it. If you trade   your sickle in: / we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. /  Buy                         Don't buy        
B9,DATA16_B9F1EC,B9F1EC,1,src/code_banks/bank_83.asm:4183: dl DATA16_B9F1EC                     ;B9F1EC;345,That's a super hoe. It's    very powerful. If you trade your hoe in: / we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. /  Buy                         Don't buy           
B9,DATA16_B9F338,B9F338,1,src/code_banks/bank_83.asm:4184: dl DATA16_B9F338                     ;B9F338;346,That's a super hammer. It   can knock a big rock down.  Don't you want it? / If you trade your hammer in:we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. /  Buy           
