bank,label,snes_addr,pc_offset,usa_word_count,br_word_count,changed,usa_text,br_text
B9,DATA16_B99882,B99882,0x1C9882,79,79,True,"Do you want me to read your horoscope?
 Sure                        No thanks<CHOICE_OR_WAIT>c","Quer que eu leia seu        horóscopo?
 Claro                       Não      <CHOICE_OR_WAIT>c"
B9,DATA16_B99920,B99920,0x1C9920,61,61,True,"The girl who gets along wellwith you is no one but      <CTRL_FFFD>fw,","A garota que combina bem comvocê é com certeza          <CTRL_FFFD>fw,"
B9,DATA16_B9999A,B9999A,0x1C999A,34,34,True,Really? Don't you want to   know?,Mesmo? Você não quer saber?
B9,DATA16_B999DE,B999DE,0x1C99DE,67,67,True,When I close my eyes: I feellike I'm floating in the    night sky.,Quando fecho meus olhos:    sinto como se flutuasse no  céu.
B9,DATA16_B99A64,B99A64,0x1C9A64,81,81,True,What did I pray for?        Everybody's good health.    ....And.. It's a secret.,Pelo que eu rezei?          Pela saúde de todos.        ....E... É segredo.
B9,DATA16_B99B06,B99B06,0x1C9B06,207,207,True,"The stars are shinning all  the time. You just can't seethem because of those
lights and stuff on the     earth. And same as the      stars:the truth and love
always exist. You just don'tsee. Yes:it's true.","As estrelas brilham o tempo todo. Você só não pode ver  por causa das luzes e
coisas da Terra. E assim    como as estrelas: verdade e amor sempre existem.
Você apenas não vê. Sim: é  verdade."
B9,DATA16_B99CA4,B99CA4,0x1C9CA4,117,117,True,"It sometimes won't work evenif we are so much in love:  will it?
In that case: all you have  to do is pray: I guess.","As vezes não funciona: mesmoque você esteja muito apai- xonado
Nesse caso: tudo o que restaa fazer é rezar: acho."
B9,DATA16_B99D8E,B99D8E,0x1C9D8E,22,22,True,...I feel sleepy now.,...Estou com sono.
B9,DATA16_B99DBA,B99DBA,0x1C9DBA,13,13,False,Zzzzzzz.....,Zzzzzzz.....
B9,DATA16_B99DD4,B99DD4,0x1C9DD4,43,43,True,I think I'll have a good    dream tonight.,Acho que terei um bom sonho essa noite.
B9,DATA16_B99E2A,B99E2A,0x1C9E2A,80,80,True,Good evening. ....Umm:I wishwe could also spend some    time together nextyear.,Boa noite.    ....Umm:Esperoque possamos passar um tempojuntos ano que vem.
B9,DATA16_B99ECA,B99ECA,0x1C9ECA,46,46,True,"Let's sing a song.          Enjoy yourselves,","Vamos cantar uma música.    Divirtam-se,"
B9,DATA16_B99F26,B99F26,0x1C9F26,24,24,True,"Now:you sing something,","Agora: cante algo,"
B9,DATA16_B99F56,B99F56,0x1C9F56,101,101,True,"I happened to be here       tonight...well..it's        coincident...and she
happens to be here too.","Eu acabei vindo aqui essa   noite...bem..é coincidência ...e ela acabou
Vindo aqui também."
B9,DATA16_B9A020,B9A020,0x1CA020,90,90,True,"Ah:good evening. Nina?      She always goes somewhere   alone.
I wonder where she's been?","Ah:boa noite. Nina?         Ela sempre vai sozinha a    algum
lugar. Onde será?"
B9,DATA16_B9A0D4,B9A0D4,0x1CA0D4,42,42,True,"Cheers for the beautiful skyin the night,","Viva ao belo céu na noite,"
B9,DATA16_B9A128,B9A128,0x1CA128,80,80,True,"Hi, Are you having fun?     cheers for the fate of the  star of having met you,","Oi, Está se divertindo?     Viva à estrela que me       destinou a te conhecer,"
B9,DATA16_B9A1C8,B9A1C8,0x1CA1C8,125,125,True,"Did you see it? I see a     shooting star every year.   Don't tell anybody about
this place. It's a secret   between us. OK?","Você viu? Eu vejo uma       estrela cadente todo ano.   Não diga à ninguém sobre
Esse lugar. É nosso segredo.OK?"
B9,DATA16_B9A2C2,B9A2C2,0x1CA2C2,71,71,True,Did you make a wish? Nina   wished... ..titter..        it's a secret.,Você fez um desejo? Nina    desejou.....nada....        é um segredo.
B9,DATA16_B9A350,B9A350,0x1CA350,91,91,True,"I take a hot spring bath:   watching stars like this.   It's just like paradise:
isn't it?","Eu tomo um banho na fonte   termal: vendo as estrelas.  É como o paraíso.
Não é?"
B9,DATA16_B9A406,B9A406,0x1CA406,53,53,True,May everybody live happily. Now let's pray together.,Que todos sejam felizes.    Vamos rezar juntos.
B9,DATA16_B9A470,B9A470,0x1CA470,100,100,True,"Have you prayed already?    Also it's important to      choose a goal at the
beginning of the year.","Você já rezou? Também é     importante escolher uma     meta no começo
do novo ano."
B9,DATA16_B9A538,B9A538,0x1CA538,43,43,True,May the earth give us gifts this year too.,Que a terra nos dê presentesesse ano..
B9,DATA16_B9A58E,B9A58E,0x1CA58E,35,35,True,This...this year: I'll tell her...,Esse...esse ano: direi a    ela...
B9,DATA16_B9A5D4,B9A5D4,0x1CA5D4,38,38,True,May my business go well thisyear too.,Que os negócios vão bem esseano.
B9,DATA16_B9A620,B9A620,0x1CA620,70,70,True,"Alright: I'm telling your   fortune.
 Yes                         No<CHOICE_OR_WAIT>c","Certo: vou ler sua sorte.
 <$0060><$0061>                          <$0062><$0063><CHOICE_OR_WAIT>c"
B9,DATA16_B9A6AC,B9A6AC,0x1CA6AC,92,92,True,"Pick up any card you like.
 Top                         Middle                      Bottom<CHOICE_OR_WAIT>d","Pegue a carta que quiser.
 Alto                        Meio                        Fundo <CHOICE_OR_WAIT>d"
B9,DATA16_B9A764,B9A764,0x1CA764,78,78,True,"""Excellent luck""            Great harvest,              Everything goes well,","""Sorte excelente""           Ótima colheita,             Tudo irá bem,"
B9,DATA16_B9A800,B9A800,0x1CA800,71,71,True,"""Luck"" Fair harvest.        The person you are waiting  for will come.","""Sorte"" Boa colheita.       A pessoa que você está      esperando virá"
B9,DATA16_B9A88E,B9A88E,0x1CA88E,56,56,True,"""Misfortune""                Nothing will turn out good.","""Azar""                      Nada vai dar certo."
B9,DATA16_B9A8FE,B9A8FE,0x1CA8FE,43,43,True,I see. I'd better develop myway by myself.,Entendo. Melhor fazer o seu destino por si
B9,DATA16_B9A954,B9A954,0x1CA954,39,39,True,Whmmm:it's going to be good this year.,Uhmmm:será bom esse ano.
B9,DATA16_B9A9A2,B9A9A2,0x1CA9A2,37,37,True,May this year be a good yearfor you.,Que esse seja um bom ano pravocê.
B9,DATA16_B9A9EC,B9A9EC,0x1CA9EC,66,66,True,We should see the first     sunrise at the beginning of the year.,Devemos ver o primeiro      amanhecer no começo do ano.
B9,DATA16_B9AA70,B9AA70,0x1CAA70,19,19,True,well:do your best.,Bem:dê seu melhor.
B9,DATA16_B9AA96,B9AA96,0x1CAA96,208,208,True,"Now:the annual egg searchinggame in autumn,             The rule is simple.
The first person that finds the same colored egg as the one I show wins the game.
May I begin now?
 Yes                         No<CHOICE_OR_WAIT>c","Agora: o jogo anual da      procura do ovo no outono,   A regra é simples.
A primeira pessoa que achar um ovo da cor do que eu     mostrar vence o jogo.
Posso começar?
 <$0060><$0061>                          <$0062><$0063><CHOICE_OR_WAIT>c"
B9,DATA16_B9AC36,B9AC36,0x1CAC36,34,34,True,"Here we go, First one is    this,","Lá vamos nós, O primeiro é  esse,"
B9,DATA16_B9AC7A,B9AC7A,0x1CAC7A,44,44,True,"Come on, Hurry up, The time is running out.","Vamos, Rápido, O tempo está correndo."
B9,DATA16_B9ACD2,B9ACD2,0x1CACD2,40,40,True,I won't be beaten by those  young kids.,Não serei vencido por esses moleques.
B9,DATA16_B9AD22,B9AD22,0x1CAD22,20,20,True,Is the prize juice?,O prêmio é suco?
B9,DATA16_B9AD4A,B9AD4A,0x1CAD4A,45,45,True,They say the winner will getthe great prize.,Dizem que o vencedor ganharáo grande prêmio.
B9,DATA16_B9ADA4,B9ADA4,0x1CADA4,27,27,True,Little kids need handicap.,Crianças devem ter limites
B9,DATA16_B9ADDA,B9ADDA,0x1CADDA,39,39,True,Alright:I'll try to win     this year.,Certo: tentarei vencer esse ano.
B9,DATA16_B9AE28,B9AE28,0x1CAE28,48,48,True,I hear the prize is a seed  of the rare flower.,Escutei que o prêmio é a    semente de uma flor
B9,DATA16_B9AE88,B9AE88,0x1CAE88,49,49,True,If <CTRL_FFFD>ex were here:he would  find it very quickly.,Se <CTRL_FFFD>ex estivesse aqui:     acharia bem rápido.
B9,DATA16_B9AEEA,B9AEEA,0x1CAEEA,66,66,True,"Yes:that's the same color.  You get <CTRL_B3> point. Next is    this one,","Sim: é a mesma cor. Você    ganhou <CTRL_B3> ponto. O próximo é esse,"
B9,DATA16_B9AF6E,B9AF6E,0x1CAF6E,84,84,True,OK:the game is over. I'm    announcing the winner.      Everybody:come here:please.,OK:o jogo acabou. Vou       anunciar o vencedor.        Todos: venham até aqui.
B9,DATA16_B9B016,B9B016,0x1CB016,46,46,True,"Bingo, You are correct.     Next is this one,","Bingo, Está certo. O        próximo é esse,"
B9,DATA16_B9B072,B9B072,0x1CB072,65,65,True,"The winner of this year's   Egg Festival is             Mr. <CTRL_FFFD>ey,","O vencedor do Festival do   Ovo desse ano é o           Sr. <CTRL_FFFD>ey,"
B9,DATA16_B9B0F4,B9B0F4,0x1CB0F4,87,87,True,"This year's prize is the    fodder for one whole month, I'll deliver it to
your ranch.","O prêmio desse ano é a      forragem para um mês todo,  Vou leva-lo ao
seu rancho."
B9,DATA16_B9B1A2,B9B1A2,0x1CB1A2,62,62,True,"Congratulations, I'll       deliver the prize to your   home.","Parabéns, Vou levar o prêmioaté a sua casa."
B9,DATA16_B9B21E,B9B21E,0x1CB21E,48,48,True,"Now:everybody:let's do our  best this year too,","Agora: todos: façamos nosso melhor esse ano,"
B9,DATA16_B9B27E,B9B27E,0x1CB27E,39,39,True,How humiliating you are:    young men.,Como você é humilhante:     jovem.
B9,DATA16_B9B2CC,B9B2CC,0x1CB2CC,47,47,True,Phew: I just couldn't do it like I usually do.,Bem:  Eu só não pude fazer  como sempre.
B9,DATA16_B9B32A,B9B32A,0x1CB32A,34,34,True,Hic...shouldn't have come   here.,Hic...não deveria ter vindo aqui.
B9,DATA16_B9B36E,B9B36E,0x1CB36E,11,11,False,Puff-puff.,Puff-puff.
B9,DATA16_B9B384,B9B384,0x1CB384,44,44,True,Puff-puff...don't...speak...to me...please?,Puff-puff..não..fale..comigo...por favor?
B9,DATA16_B9B3DC,B9B3DC,0x1CB3DC,51,51,True,Hey:it's not a seed of a    flower. Who said that?,Hey:não é a semente de uma  flor. Quem disse isso?
B9,DATA16_B9B442,B9B442,0x1CB442,67,67,True,Phew:it's good for healthy  body to do exercise         sometimes.,Bem: é bom para um corpo    saudável exercitar-se as    vezes.
B9,DATA16_B9B4C8,B9B4C8,0x1CB4C8,54,54,True,"New Year's Festival, Let's  go see the first sunrise,","Festival de Ano Novo, Vamos ver o primeiro amanhecer,"
B9,DATA16_B9B534,B9B534,0x1CB534,157,157,True,"That's a seed of grass. Thisgrass grows without         watering. It's <$00B7><CTRL_B2><CTRL_B2>G.
Want it?
 Buy                         Not buy                      Money <CTRL_FFFC>hv<CTRL_B2>G<CHOICE_OR_WAIT>c","É uma semente de grama. Essagrama cresce sem água.      Custa <$00B7><CTRL_B2><CTRL_B2>G.
Quer?
 Comprar                     Não comprar                  Grana <CTRL_FFFC>hv<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9B66E,B9B66E,0x1CB66E,42,42,True,Thank you. I'll deliver it  to your shed.,Obrigada. Vou deixar isso noseu galpão.
B9,DATA16_B9B6C2,B9B6C2,0x1CB6C2,21,21,True,Thank you very much.,Agradeço muito.
B9,DATA16_B9B6EC,B9B6EC,0x1CB6EC,42,42,True,Ah:you don't have enough    money for it.,Ah:você não tem dinheiro    suficiente.
B9,DATA16_B9B740,B9B740,0x1CB740,35,35,True,Thank you. Come visit me    again.,Obrigado. Volte a me visitar
B9,DATA16_B9B786,B9B786,0x1CB786,207,207,True,"Will you be buying a cow?   Then I'll give you this     bell.
Cows gather when they hear  the sound of this bell.     But don't ring it so often.
It makes you tired. Well:   I'll deliver it with the    cow.","Você vai comprar uma vaca?  Então te darei esse sino.
As vacas se recolhem ao     ouvir o som desse sino.     Mas não use demais.
Ele te deixa cansado. Bem:  vou enviar isso com a vaca."
B9,DATA16_B9B924,B9B924,0x1CB924,154,154,True,"It's the special paint for  the house only. It's <CTRL_B3><$00B7><CTRL_B2><CTRL_B2>G  but do you want to buy it?
 Yes                         No                           Money <CTRL_FFFC>hw<CTRL_B2>G<CHOICE_OR_WAIT>c","É a tinta especial para a   casa. Custa <CTRL_B3><$00B7><CTRL_B2><CTRL_B2>G mas você  quer comprar?
 <$0060><$0061>                          <$0062><$0063>                           Grana <CTRL_FFFC>hw<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9BA58,B9BA58,0x1CBA58,42,42,True,Thank you. I'll deliver it  to your shed.,Obrigado. Vou deixar isso noseu galpão.
B9,DATA16_B9BAAC,B9BAAC,0x1CBAAC,24,24,True,It's good stuff though.,Mas é algo bom.
B9,DATA16_B9BADC,B9BADC,0x1CBADC,42,42,True,Oh:you don't have enough    money for it.,Oh:você não tem dinheiro    suficiente.
B9,DATA16_B9BB30,B9BB30,0x1CBB30,184,184,True,"Oh:your horse has become    big. I made saddle bags for your horse.
Just put the shipping items in the saddle bags. It'll bevery convenient since your
horse will carry them for   you.","Oh:seu cavalo se tornou     grande. Eu fiz bolsas na    sela dele.
Basta colocar os itens nas  bolsas nele. Será muito     conveniente: pois o
cavalo carregará eles pra   você"
B9,DATA16_B9BCA0,B9BCA0,0x1CBCA0,250,250,True,"That's medicine for the     cows. Are they sick? It     heals only by using it
for the cows.               the price is...mmm...<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. You usually have to take
good care of them.
 Buy                         Not buy                      Money <CTRL_FFFC>hx<CTRL_B2>G<CHOICE_OR_WAIT>c","É o remédio para as vacas.  Elas estão doentes? Ele curaapenas usando isso
nas vacas.                  O preço é...mmm...<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G.    Você normalmente deve
cuidar bem delas.
 Comprar                     Não comprar                  Grana <CTRL_FFFC>hx<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9BE94,B9BE94,0x1CBE94,34,34,True,I'll deliver it to your     shed.,Vou levar ao seu galpão.
B9,DATA16_B9BED8,B9BED8,0x1CBED8,5,5,False,"Aha,","Aha,"
B9,DATA16_B9BEE2,B9BEE2,0x1CBEE2,85,85,True,What? You don't have enough money. Come back again when you have saved enough money.,Quê? Você não tem dinheiro? Volte quando conseguir      juntar o suficiente.
B9,DATA16_B9BF8C,B9BF8C,0x1CBF8C,101,101,True,"Hi: what do you want today?
 Buy a cow      Sell a cow   Buy a chicken               Sell a chicken<CHOICE_OR_WAIT>e","Oi: o que você quer hoje?
 Comprar vaca   Vender vaca  Comprar galinha             Vender galinha<CHOICE_OR_WAIT>e"
B9,DATA16_B9C056,B9C056,0x1CC056,48,48,True,You need to have more grass to raise livestock.,Você precisa de mais grama     pra   cria-las.
B9,DATA16_B9C0B6,B9C0B6,0x1CC0B6,118,118,True,"A cow costs <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G so will   you be buying one?
 Buy                         Not buy                      Money <CTRL_FFFC>hy<CTRL_B2>G<CHOICE_OR_WAIT>c","Uma vaca custa <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G: então vai comprar uma?
 Comprar                     Não comprar                  Grana <CTRL_FFFC>hy<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9C1A2,B9C1A2,0x1CC1A2,29,29,True,I'll deliver it to your pen.,Vou levar ao seu curral.
B9,DATA16_B9C1DC,B9C1DC,0x1CC1DC,61,61,True,"If you want to sell cows    again:please contact me.    Bye,","Se quiser vender vacas de   novo: fale comigo. Até mais,"
B9,DATA16_B9C256,B9C256,0x1CC256,116,116,True,"A chicken costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G but   do you want one?
 Buy                         Not buy                      Money <CTRL_FFFC>hz<CTRL_B2>G<CHOICE_OR_WAIT>c","Uma galinha custa <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G: masvocê quer uma?
 Comprar                     Não comprar                  Grana <CTRL_FFFC>hz<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9C33E,B9C33E,0x1CC33E,86,86,True,"OK:I'll come pick it up     later so let it be at the   entrance of your ranch
today.","OK:vou ir lá pegá-la depois:então deixe-a na entrada do seu rancho ainda
hoje."
B9,DATA16_B9C3EA,B9C3EA,0x1CC3EA,116,116,True,"Hey:I put the cow in the    pen. Take good care.        Alright:the first thing is
to name it with affection.  Bye,","Ei: coloquei a vaca no      curral. Cuide bem dela.     Certo. Primeiro:dê um nome
A ela com carinho. Adeus,"
B9,DATA16_B9C4D2,B9C4D2,0x1CC4D2,86,86,True,"Hey you:don't even think of selling a cow in this       condition.
Consider it again.","Ei: você: nem pense em      vender uma vaca nessas      condições.
Reconsidere isso."
B9,DATA16_B9C57E,B9C57E,0x1CC57E,110,110,True,"It costs <CTRL_FFFC>eA<CTRL_B2>G. Do you wantto sell it?
 Sell                        Not sell                     Money <CTRL_FFFC>hB<CTRL_B2>G<CHOICE_OR_WAIT>c","Custa    <CTRL_FFFC>eA<CTRL_B2>G. Você quer vender?
 Vender                      Não vender                   Grana <CTRL_FFFC>hB<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,DATA16_B9C65A,B9C65A,0x1CC65A,26,26,True,"OK, I'll take it with me.","OK, Vou levá-la comigo."
B9,DATA16_B9C68E,B9C68E,0x1CC68E,40,40,True,I can't accept it until it'sgrown more.,Não posso aceitar até que   cresça mais
B9,DATA16_B9C6DE,B9C6DE,0x1CC6DE,131,131,True,"It's outside so take it withyou. It'll eat grass by     himself so let it be
outside. But once it's in   the pen:feed it properly.","Está lá for a: então leve   com você. Vai comer grama    sozinha então deixe
fora. Mas se for para o cur-ral: deve ser alimentada."
B9,DATA16_B9C7E4,B9C7E4,0x1CC7E4,139,139,True,"It's a milker. You can milk by using it toward a cow.   It's <CTRL_B3><$00BA><CTRL_B2><CTRL_B2>G.
 Buy                         Not buy                      Money <CTRL_FFFC>hC<CTRL_B2>G<CHOICE_OR_WAIT>c","É uma leiteira. Você pode   ordenhar uma vaca com isso. É <CTRL_B3><$00BA><CTRL_B2><CTRL_B2>G.
 Comprar                     Não comprar                  Grana <CTRL_FFFC>hC<CTRL_B2>G<CHOICE_OR_WAIT>c"
