group,entry,target,cmd_index,cmd_addr,cmd_name,text_id,text_label,text_category,inferred_role,semantic_bucket,group_confidence_before_pass78,text_preview
$26,0,$B4A62D,37,$B4A6A5,StartTextBox,0243,Text_243_Dialog_NowWaitUntilDone,Dialog,npc_or_event_dialogue,unknown_opcode_cluster_needs_manual_decode,low,Now:wait until it's done.
$43,0,$B58020,30,$B580D7,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you.
$43,0,$B58020,32,$B580DE,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,......Th-thank you.
$43,0,$B58020,37,$B580F8,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you. It looks delicious.
$43,0,$B58020,40,$B58106,StartTextBox,03B5,Text_3B5_Dialog_GladGivingMeNeatPresent,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,So glad. Are you giving me this neat present? Thank you.
$43,0,$B58020,43,$B58113,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"How rude,"
$43,0,$B58020,50,$B5813B,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,0,$B58020,52,$B58142,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,state_gate_or_flag_router,medium,What? Present? I'm so glad that you remembered the anniversary.
$43,0,$B58020,55,$B5814F,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$43,0,$B58020,58,$B5815C,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$43,0,$B58020,96,$B5828E,StartTextBox,0485,Text_485_Dialog_DarlingTakeCareYourself,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Darling:please take care of yourself.
$43,0,$B58020,98,$B58295,StartTextBox,017D,Text_17D_Dialog_GoodMorningDaDarlingHappy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Good morning....da-darling. Be happy together from now on.
$43,0,$B58020,100,$B5829C,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,Let's look around the ranch.There will be trouble if thefences are broken.
$43,0,$B58020,102,$B582A3,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$43,0,$B58020,104,$B582AA,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's impossible to go out today.
$43,0,$B58020,106,$B582B1,StartTextBox,01A0,Text_1A0_Dialog_DarlingShallPaintHouseBeautiful,Dialog,house_upgrade_context;house_upgrade_or_family_context,state_gate_or_flag_router,medium,Hey:darling:shall we paint our house in a beautiful color?
$43,0,$B58020,108,$B582B8,StartTextBox,0493,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,house_upgrade_context,state_gate_or_flag_router,medium,Darling:didn't you forget to paint the door?
$43,0,$B58020,110,$B582BF,StartTextBox,01A2,Text_1A2_Dialog_UummmmSayUmmGuessPregnant,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well...Uummmm...say... I...umm.. I guess I'm pregnant.
$43,0,$B58020,116,$B582D3,StartTextBox,01A3,Text_1A3_Dialog_ItllBornSomeTimeLater,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It'll be born some time later.
$43,0,$B58020,122,$B582E7,StartTextBox,01A4,Text_1A4_Dialog_ThinkNameFortheBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,Will you think of a name forthe baby?
$43,0,$B58020,127,$B582F8,StartTextBox,01A5,Text_1A5_Dialog_FeelMyBodyBecomingLittle,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I feel my body becoming a little heavier.
$43,0,$B58020,129,$B582FF,StartTextBox,0481,Text_481_Dialog_LookCrawlingNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"Look. He is crawling now,"
$43,0,$B58020,131,$B58306,StartTextBox,0480,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,child_family_event,state_gate_or_flag_router,medium,Darling:will you hold our child sometimes?
$43,0,$B58020,133,$B5830D,StartTextBox,0484,Text_484_Dialog_VeryActiveHavePutEye,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,He is very active so I have to put on eye on him all thetime.
$43,0,$B58020,137,$B5831A,StartTextBox,0482,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,child_family_event,state_gate_or_flag_router,medium,This child grows pretty quickly. Just a little bit but he started to speak words.
$43,0,$B58020,139,$B58321,StartTextBox,0443,Text_443_Dialog_MadeOverallCute,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Hey:I made this overall. Isn't it cute?
$43,0,$B58020,141,$B58328,StartTextBox,01F3,Text_1F3_Dialog_RecentlyNothing,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,...You recently....no: nothing...
$43,0,$B58020,143,$B5832F,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,....
$43,0,$B58020,145,$B58336,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,state_gate_or_flag_router,medium,Honey: the shop is closed because it's Saturday today.
$43,0,$B58020,149,$B5834B,StartTextBox,0194,Text_194_Dialog_SundaysRanch,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,There are no Sundays at ranch.
$43,0,$B58020,156,$B5836D,StartTextBox,0182,Text_182_Dialog_GotMyBestTodayalso,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I've got to do my best todayalso.
$43,0,$B58020,158,$B58374,StartTextBox,0206,Text_206_Festival_FlowerFestivalTomorrowAlsoCelebrate,Festival,festival_event;weather_context,state_gate_or_flag_router,medium,It's the Flower Festival tomorrow. It also celebrate the spring to come.
$43,0,$B58020,165,$B58390,StartTextBox,0427,Text_427_Weather_RainsHavePutEgInside,Weather,house_upgrade_or_family_context,state_gate_or_flag_router,medium,When it rains: we have to put <CTRL_FFFD>eG inside the house.
$43,0,$B58020,167,$B58397,StartTextBox,017F,Text_17F_Dialog_TooLate,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Don't be too late.
$43,0,$B58020,169,$B5839E,StartTextBox,0183,Text_183_Diary_WorkHardGiveHouseGood,Diary,house_upgrade_or_family_context,state_gate_or_flag_router,medium,I'll work hard to give the house a good shine.
$43,0,$B58020,177,$B583C7,StartTextBox,018D,Text_18D_Romance_WantCookDeliciousMealsEvery,Romance,npc_eve_romance_or_family,state_gate_or_flag_router,medium,I want to cook delicious meals for you every day.
$43,0,$B58020,179,$B583CE,StartTextBox,0238,Text_238_Festival_HarvestFestivalTomorrow,Festival,festival_event;festival_or_title_context;weather_context,state_gate_or_flag_router,medium,It's the Harvest Festival tomorrow.
$43,0,$B58020,188,$B583FF,StartTextBox,042F,Text_42F_Dialog_HopeSpringComeSoon,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I hope spring will come soon.
$43,1,$B584DA,29,$B5858A,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you.
$43,1,$B584DA,31,$B58591,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Are you playing a nasty trick on me?
$43,1,$B584DA,35,$B585A5,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,1,$B584DA,39,$B585B9,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you. It looks delicious.
$43,1,$B584DA,42,$B585C6,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Are you playing a nasty trick on me?
$43,1,$B584DA,48,$B585E8,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,1,$B584DA,51,$B585F5,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,state_gate_or_flag_router,medium,What? Present? I'm so glad that you remembered the anniversary.
$43,1,$B584DA,54,$B58602,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$43,1,$B584DA,57,$B5860F,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$43,1,$B584DA,95,$B58741,StartTextBox,0485,Text_485_Dialog_DarlingTakeCareYourself,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Darling:please take care of yourself.
$43,1,$B584DA,97,$B58748,StartTextBox,017D,Text_17D_Dialog_GoodMorningDaDarlingHappy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Good morning....da-darling. Be happy together from now on.
$43,1,$B584DA,99,$B5874F,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,Let's look around the ranch.There will be trouble if thefences are broken.
$43,1,$B584DA,101,$B58756,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$43,1,$B584DA,103,$B5875D,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's impossible to go out today.
$43,1,$B584DA,105,$B58764,StartTextBox,01A0,Text_1A0_Dialog_DarlingShallPaintHouseBeautiful,Dialog,house_upgrade_context;house_upgrade_or_family_context,state_gate_or_flag_router,medium,Hey:darling:shall we paint our house in a beautiful color?
$43,1,$B584DA,107,$B5876B,StartTextBox,0493,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,house_upgrade_context,state_gate_or_flag_router,medium,Darling:didn't you forget to paint the door?
$43,1,$B584DA,109,$B58772,StartTextBox,01A2,Text_1A2_Dialog_UummmmSayUmmGuessPregnant,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well...Uummmm...say... I...umm.. I guess I'm pregnant.
$43,1,$B584DA,115,$B58786,StartTextBox,01A4,Text_1A4_Dialog_ThinkNameFortheBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,Will you think of a name forthe baby?
$43,1,$B584DA,121,$B5879A,StartTextBox,01A6,Text_1A6_Romance_WonderIfBoyorGirl,Romance,romance_or_marriage_dialogue,state_gate_or_flag_router,medium,I wonder if it will be a boyor a girl.
$43,1,$B584DA,127,$B587AE,StartTextBox,01A7,Text_1A7_Dialog_KnowWalkAroundMuch,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I know.I won't walk around so much.
$43,1,$B584DA,129,$B587B5,StartTextBox,0481,Text_481_Dialog_LookCrawlingNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"Look. He is crawling now,"
$43,1,$B584DA,131,$B587BC,StartTextBox,0480,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,child_family_event,state_gate_or_flag_router,medium,Darling:will you hold our child sometimes?
$43,1,$B584DA,133,$B587C3,StartTextBox,0484,Text_484_Dialog_VeryActiveHavePutEye,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,He is very active so I have to put on eye on him all thetime.
$43,1,$B584DA,137,$B587D0,StartTextBox,0482,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,child_family_event,state_gate_or_flag_router,medium,This child grows pretty quickly. Just a little bit but he started to speak words.
$43,1,$B584DA,139,$B587D7,StartTextBox,0443,Text_443_Dialog_MadeOverallCute,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Hey:I made this overall. Isn't it cute?
$43,1,$B584DA,141,$B587DE,StartTextBox,01F4,Text_1F4_Dialog_VeryBusy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"...What? I'm very busy,"
$43,1,$B584DA,143,$B587E5,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,....
$43,1,$B584DA,145,$B587EC,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,state_gate_or_flag_router,medium,Honey: the shop is closed because it's Saturday today.
$43,1,$B584DA,149,$B58801,StartTextBox,0195,Text_195_Dialog_WarmSuchComfortableSunday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's warm. Such a comfortable Sunday.
$43,1,$B584DA,156,$B58823,StartTextBox,0182,Text_182_Dialog_GotMyBestTodayalso,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I've got to do my best todayalso.
$43,1,$B584DA,158,$B5882A,StartTextBox,0207,Text_207_Festival_FlowerFestivalTomorrowGoodRelax,Festival,festival_event;weather_context,state_gate_or_flag_router,medium,It's the Flower Festival tomorrow.It's good to relax once in a while.
$43,1,$B584DA,165,$B58846,StartTextBox,0422,Text_422_Dialog_HopeAbleCookBetterStep,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I hope I'll be able to cook better step by step. ......please be patient.
$43,1,$B584DA,167,$B5884D,StartTextBox,0420,Text_420_Weather_VariousDisastersHappeninSummerBetter,Weather,weather_context,state_gate_or_flag_router,medium,Various disasters can happenin summer so you better watch the weather forecast every day.
$43,1,$B584DA,169,$B58854,StartTextBox,0426,Text_426_Animal_HearWildDogsSometimesCome,Animal,livestock_dog_context,state_gate_or_flag_router,medium,I hear wild dogs sometimes come around here. It's dangerous to keep fences broken.
$43,1,$B584DA,177,$B5887D,StartTextBox,0423,Text_423_Weather_WishHadHadTrainedLittle,Weather,wife_family_event,state_gate_or_flag_router,medium,I wish I had had trained a little to be a wife.
$43,1,$B584DA,179,$B58884,StartTextBox,0239,Text_239_Festival_HaveDecidedTakeFestivalWantto,Festival,festival_event,state_gate_or_flag_router,medium,Have you decided what to take to the festival? I wantto complete my machine and present it in p…
$43,1,$B584DA,188,$B588B5,StartTextBox,042D,Text_42D_Dialog_PlayMachinesTimeBeingGoing,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I won't play with machines for the time being. I'm going to stay at home.
$43,2,$B58990,29,$B58A40,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you.
$43,2,$B58990,31,$B58A47,StartTextBox,03B1,Text_3B1_Dialog_PickUpHerbsWithoutThinking,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Don't pick up herbs without thinking what they are for.
$43,2,$B58990,35,$B58A5B,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,2,$B58990,39,$B58A6F,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you. It looks delicious.
$43,2,$B58990,45,$B58A91,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,2,$B58990,48,$B58A9E,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,What is this?
$43,2,$B58990,51,$B58AAB,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,state_gate_or_flag_router,medium,What? Present? I'm so glad that you remembered the anniversary.
$43,2,$B58990,54,$B58AB8,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$43,2,$B58990,57,$B58AC5,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$43,2,$B58990,95,$B58BF7,StartTextBox,0485,Text_485_Dialog_DarlingTakeCareYourself,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Darling:please take care of yourself.
$43,2,$B58990,98,$B58C06,StartTextBox,017D,Text_17D_Dialog_GoodMorningDaDarlingHappy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Good morning....da-darling. Be happy together from now on.
$43,2,$B58990,100,$B58C0D,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,Let's look around the ranch.There will be trouble if thefences are broken.
$43,2,$B58990,102,$B58C14,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$43,2,$B58990,104,$B58C1B,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's impossible to go out today.
$43,2,$B58990,106,$B58C22,StartTextBox,01A0,Text_1A0_Dialog_DarlingShallPaintHouseBeautiful,Dialog,house_upgrade_context;house_upgrade_or_family_context,state_gate_or_flag_router,medium,Hey:darling:shall we paint our house in a beautiful color?
$43,2,$B58990,108,$B58C29,StartTextBox,0493,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,house_upgrade_context,state_gate_or_flag_router,medium,Darling:didn't you forget to paint the door?
$43,2,$B58990,110,$B58C30,StartTextBox,01A2,Text_1A2_Dialog_UummmmSayUmmGuessPregnant,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well...Uummmm...say... I...umm.. I guess I'm pregnant.
$43,2,$B58990,116,$B58C44,StartTextBox,01A4,Text_1A4_Dialog_ThinkNameFortheBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,Will you think of a name forthe baby?
$43,2,$B58990,122,$B58C58,StartTextBox,01A6,Text_1A6_Romance_WonderIfBoyorGirl,Romance,romance_or_marriage_dialogue,state_gate_or_flag_router,medium,I wonder if it will be a boyor a girl.
$43,2,$B58990,128,$B58C6C,StartTextBox,01A8,Text_1A8_Dialog_FeelStrangeGoingHaveBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,I feel strange that I'm going to have a baby soon.
$43,2,$B58990,130,$B58C73,StartTextBox,0481,Text_481_Dialog_LookCrawlingNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"Look. He is crawling now,"
$43,2,$B58990,132,$B58C7A,StartTextBox,0480,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,child_family_event,state_gate_or_flag_router,medium,Darling:will you hold our child sometimes?
$43,2,$B58990,134,$B58C81,StartTextBox,0484,Text_484_Dialog_VeryActiveHavePutEye,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,He is very active so I have to put on eye on him all thetime.
$43,2,$B58990,138,$B58C8E,StartTextBox,0482,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,child_family_event,state_gate_or_flag_router,medium,This child grows pretty quickly. Just a little bit but he started to speak words.
