group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pseudocode_preview
$2A,1,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry001_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,2,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry002_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,3,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry003_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,4,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry004_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,5,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry005_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,6,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry006_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,7,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry007_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,8,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry008_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,9,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry009_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,10,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry010_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,11,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry011_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,12,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry012_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,13,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry013_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,14,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry014_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,15,$B4C504,FamilyRomanceEvent,family_romance_general,CrossBankStatePointerRouter_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G2A_Entry015_CrossBankStatePointerRouterB_FlagState,CrossBankStatePointerRouter_B,npc_family_romance,flag_value_update,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2B,1,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry001_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,2,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry002_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,3,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry003_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,4,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry004_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,5,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry005_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,6,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry006_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,7,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry007_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,8,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry008_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,9,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry009_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,10,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry010_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,11,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry011_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,12,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry012_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,13,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry013_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,14,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry014_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2B,15,$B4C548,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_68Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2B_Entry015_TableDrivenEventScript68Cluster_StructuralPayload,TableDrivenEventScript_68Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$68()
$2C,1,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry001_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,2,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry002_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,3,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry003_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,4,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry004_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,5,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry005_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,6,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry006_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,7,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry007_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,8,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry008_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,9,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry009_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,10,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry010_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,11,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry011_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,12,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry012_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,13,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry013_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,14,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry014_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
$2C,15,$B4C584,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_A4Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G2C_Entry015_TableDrivenEventScriptA4Cluster_StructuralPayload,TableDrivenEventScript_A4Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A4()
